"gene1","module1","X88","X89","X90","X92","X93","X94","X97","X99","X101","X103","X104","X105","X108","X109","X110","Gene.name"
"ENSMUSG00000018363","blue",5870,4753,3941,4785,4018,3494,7585,3688,5999,3110,3087,2952,6867,3753,5997,"Smurf2"
"ENSMUSG00000018411","blue",3454,2959,2770,3412,2453,2031,4409,1589,2907,1534,1610,1416,3498,1770,3480,"Mapt"
"ENSMUSG00000018566","brown",201,189,123,207,156,344,427,157,317,174,141,172,259,172,408,"Slc2a4"
"ENSMUSG00000018593","turquoise",28557,26331,29321,29531,28468,26392,51793,48317,51776,43893,45533,54892,65769,62303,70402,"Sparc"
"ENSMUSG00000018604","blue",4999,4114,3854,5141,3565,3191,7962,3299,5661,3953,4009,3295,5941,3740,7312,"Tbx3"
"ENSMUSG00000018654","red",661,590,476,976,763,847,1594,780,827,1002,939,826,939,711,1010,"Ikzf1"
"ENSMUSG00000018774","turquoise",1251,915,1184,1393,1504,1339,2254,2644,1906,2769,2714,3404,2702,4516,3155,"Cd68"
"ENSMUSG00000018862","brown",0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,"Otop3"
"ENSMUSG00000018893","brown",543,605,449,586,371,2034,1021,440,1539,414,368,806,917,516,1916,"Mb"
"ENSMUSG00000018899","blue",2696,2377,2545,2745,2236,2127,4517,2578,3496,2057,1937,1807,3479,2246,4036,"Irf1"
"ENSMUSG00000018906","green",1491,1385,1270,1129,1131,824,1965,1223,1524,944,1160,1246,1914,1365,1990,"P4ha2"
"ENSMUSG00000018909","blue",7813,6548,5452,7906,6105,5427,11750,5374,7099,4957,5187,5470,8912,5533,7599,"Arrb1"
"ENSMUSG00000018920","turquoise",1395,1073,1204,1182,1063,980,2297,1593,1909,1248,1253,1727,2370,1726,2380,"Cxcl16"
"ENSMUSG00000018927","turquoise",3875,3497,4841,4488,6647,4812,7650,9663,5800,10530,9935,15184,8799,20034,11092,"Ccl6"
"ENSMUSG00000019102","brown",683,438,427,448,312,1058,807,403,491,287,308,236,641,342,446,"Aldh3a1"
"ENSMUSG00000019122","turquoise",356,217,335,301,356,348,959,639,444,604,531,1047,682,1052,863,"Ccl9"
"ENSMUSG00000019124","turquoise",561,508,577,809,570,520,1488,845,1164,885,930,828,1188,1010,1265,"Scrn1"
"ENSMUSG00000019194","turquoise",902,831,979,792,872,807,1515,1284,1592,1341,1284,1572,1991,1665,1818,"Scn1b"
"ENSMUSG00000019256","blue",2578,2104,1726,3439,2634,2224,4491,1511,2750,2359,1903,2135,2803,1607,3157,"Ahr"
"ENSMUSG00000019312","yellow",706,604,750,763,911,570,1024,475,693,501,511,555,848,640,805,"Grb7"
"ENSMUSG00000019359","blue",56,77,79,39,71,22,41,29,38,13,22,29,59,21,21,"Gdpd2"
"ENSMUSG00000019487","green",1918,1740,1587,1543,1582,1375,2643,1404,2094,1174,1246,1219,2447,1476,2461,"Trip10"
"ENSMUSG00000019528","turquoise",2464,1956,2044,3248,1944,2024,3900,3009,4078,2833,2811,3312,4644,3778,4401,"Gyg"
"ENSMUSG00000019647","blue",1643,1470,1482,2197,1562,1518,3025,1040,1590,1110,1063,1184,1748,1075,1958,"Sema6a"
"ENSMUSG00000019762","blue",194,164,129,205,110,119,302,95,111,65,108,68,188,83,154,"Iyd"
"ENSMUSG00000019787","brown",94,96,59,85,50,216,115,60,165,64,54,82,97,53,175,"Trdn"
"ENSMUSG00000019796","turquoise",100,95,114,112,96,83,211,236,244,219,226,304,303,298,311,"Lrp11"
"ENSMUSG00000019806","turquoise",591,489,554,667,625,548,1070,868,924,804,729,925,1041,1149,1165,"Aig1"
"ENSMUSG00000019846","turquoise",2155,1824,1445,2095,1654,1826,3670,2663,2946,2359,2423,2725,3382,3420,4236,"Lama4"
"ENSMUSG00000019851","brown",498,420,471,507,458,1048,734,401,675,437,369,382,636,488,664,"Perp"
"ENSMUSG00000019874","turquoise",1,0,0,0,0,1,2,11,3,10,7,38,2,16,7,"Fabp7"
"ENSMUSG00000019893","yellow",58,247,244,280,742,90,172,46,161,35,30,33,46,37,51,"Ros1"
"ENSMUSG00000019899","turquoise",1417,1368,939,1676,1272,1278,2979,1616,2357,1778,1675,1854,1993,2011,2921,"Lama2"
"ENSMUSG00000019916","green",3432,3004,2180,1971,2283,1701,3816,2188,3843,1747,1664,2070,4593,2927,4588,"P4ha1"
"ENSMUSG00000019929","blue",2736,2223,2117,2979,1787,3082,4703,1652,3472,1746,1426,1564,2974,1433,2984,"Dcn"
"ENSMUSG00000019947","turquoise",1312,1066,600,1509,1359,1171,2083,1200,1417,1265,1397,1542,1490,1634,1842,"Arid5b"
"ENSMUSG00000019970","turquoise",2853,2462,3036,3675,3041,3036,6845,4416,4658,3853,5302,5518,5861,8093,5788,"Sgk1"
"ENSMUSG00000019997","turquoise",3263,3191,4416,5053,5046,4515,9866,6036,8087,6353,8484,9845,8573,11390,10937,"Ctgf"
"ENSMUSG00000020017","turquoise",88,88,87,93,115,144,227,298,266,241,233,291,266,268,283,"Hal"
"ENSMUSG00000020038","blue",1113,904,649,658,616,682,1324,722,990,638,641,550,1182,722,950,"Cry1"
"ENSMUSG00000020044","turquoise",19386,18232,14655,19300,16867,17562,38592,28213,34520,24199,25999,26267,37506,34043,41161,"Timp3"
"ENSMUSG00000020048","green",15607,13619,12107,11000,11788,8495,17480,12143,15889,10819,10056,11647,20512,14070,21716,"Hsp90b1"
"ENSMUSG00000020053","turquoise",311,247,295,373,273,285,481,1024,807,840,849,1244,976,1493,1237,"Igf1"
"ENSMUSG00000020057","yellow",5712,6168,7467,8565,10046,6118,10767,6504,8395,6339,7144,7875,8451,9236,8770,"Dram1"
"ENSMUSG00000020061","brown",0,0,1,0,0,542,0,2,1,0,0,0,1,5,0,"Mybpc1"
"ENSMUSG00000020067","brown",96,78,51,83,46,173,104,42,116,51,40,61,102,41,181,"Mypn"
"ENSMUSG00000020069","blue",1334,1190,1282,1293,1147,1003,2033,955,1228,821,987,1051,1445,1074,1882,"Hnrnph3"
"ENSMUSG00000020080","yellow",207,267,345,277,411,185,396,248,314,192,238,286,343,385,340,"Hkdc1"
"ENSMUSG00000020097","turquoise",2020,1617,1513,2048,1976,1890,3726,2613,2952,2636,2569,2946,3281,3386,3641,"Sgpl1"
"ENSMUSG00000020099","turquoise",1203,1162,893,1266,1180,796,1782,1718,2110,1619,1765,2054,2684,2160,2848,"Unc5b"
"ENSMUSG00000020100","turquoise",486,413,374,600,587,493,979,785,722,732,711,900,855,858,923,"Slc29a3"
"ENSMUSG00000020102","turquoise",694,642,628,931,935,811,1883,888,1354,1147,1103,1152,1205,1445,1793,"Slc16a7"
"ENSMUSG00000020108","turquoise",799,1000,1012,1003,1029,1021,2046,1789,1788,826,1207,1641,2529,3042,1480,"Ddit4"
"ENSMUSG00000020120","turquoise",1401,1112,1235,1810,1752,1518,3142,2275,1898,2333,2335,2354,2611,3326,2881,"Plek"
"ENSMUSG00000020143","turquoise",941,808,742,1494,1253,1266,2384,1393,1438,1592,1320,1455,1455,1579,1798,"Dock2"
"ENSMUSG00000020154","blue",26314,22489,18967,33800,23310,23287,49289,14152,24111,13390,12334,12203,24536,12875,23488,"Ptprb"
"ENSMUSG00000020160","blue",1289,1175,1036,1704,1205,1145,2212,787,1086,792,677,697,1449,756,1500,"Meis1"
"ENSMUSG00000020176","turquoise",1368,1211,1074,1179,922,867,1964,1388,1770,1216,1288,1472,2241,1880,2326,"Grb10"
"ENSMUSG00000020181","turquoise",34,31,30,44,33,57,67,64,64,94,67,85,59,119,126,"Nav3"
"ENSMUSG00000020183","yellow",3630,3916,3984,4921,5204,3320,5666,2136,3944,2172,2456,2539,4234,2522,3337,"Cpm"
"ENSMUSG00000020205","green",1590,1600,1517,1264,1481,1135,2091,1339,2082,1168,1038,1277,2724,1332,2551,"Phlda1"
"ENSMUSG00000020216","brown",2,1,3,2,1,60,3,1,2,1,1,2,1,0,0,"Jsrp1"
"ENSMUSG00000020262","turquoise",1922,1873,1390,2046,1500,1565,3801,2496,2898,2107,2197,2191,3315,2915,3423,"Adarb1"
"ENSMUSG00000020288","green",750,734,448,335,365,288,738,432,907,237,297,296,1004,454,1014,"Ahsa2"
"ENSMUSG00000020300","turquoise",2468,2168,2022,2829,2428,2184,4573,3599,4398,2289,2284,2877,4145,3995,5546,"Cpeb4"
"ENSMUSG00000020303","turquoise",89,77,74,123,78,88,203,195,189,190,189,198,223,204,253,"Stc2"
"ENSMUSG00000020326","turquoise",3346,2551,2236,2775,2621,3047,5348,4595,5632,4547,3777,4549,6088,5056,6832,"Ccng1"
"ENSMUSG00000020334","turquoise",19,24,24,47,31,28,83,102,64,79,67,75,72,114,85,"Slc22a4"
"ENSMUSG00000020340","turquoise",657,624,502,928,807,823,1674,1133,1185,1125,973,1157,1234,1149,1325,"Cyfip2"
"ENSMUSG00000020357","blue",1724,1518,1421,2402,1558,1740,3675,1627,1953,1355,1368,1376,2010,1461,2323,"Flt4"
"ENSMUSG00000020363","green",375,295,213,216,150,237,464,247,383,158,209,187,451,227,519,"Gfpt2"
"ENSMUSG00000020399","turquoise",209,173,206,254,244,239,361,311,285,318,318,380,339,467,481,"Havcr2"
"ENSMUSG00000020407","green",411,404,382,293,248,252,502,364,490,260,269,274,775,347,632,"Upp1"
"ENSMUSG00000020423","red",3251,2977,2668,5272,3735,3858,8025,3470,4569,4228,4626,4260,4912,3858,4761,"Btg2"
"ENSMUSG00000020427","blue",2628,2571,2568,2828,2269,2141,4399,2036,3310,2344,2448,1681,4198,2757,4589,"Igfbp3"
"ENSMUSG00000020467","blue",3277,2229,2061,2608,2131,2683,4752,2348,3401,2271,2025,1842,3691,2542,4257,"Efemp1"
"ENSMUSG00000020473","turquoise",2903,2290,2317,2945,2589,2575,5826,4344,5008,4114,4017,4312,5089,4796,6002,"Aebp1"
"ENSMUSG00000020482","green",1536,1324,1171,1002,987,1147,1950,1292,2243,764,802,865,2547,1419,2173,"Ccdc117"
"ENSMUSG00000020524","blue",811,788,575,717,493,669,970,408,731,439,436,206,791,476,735,"Gria1"
"ENSMUSG00000020566","yellow",420,557,677,853,985,586,1069,545,788,569,723,734,714,845,913,"Atp6v1c2"
"ENSMUSG00000020571","blue",5394,4765,4816,4113,4702,3094,5881,3808,5115,3566,3319,3957,7044,4915,6978,"Pdia6"
"ENSMUSG00000020581","turquoise",39,22,29,24,24,38,48,71,82,58,69,32,134,67,120,"Agr2"
"ENSMUSG00000020598","turquoise",500,375,319,378,291,331,716,1064,685,915,773,1218,901,1140,1169,"Nrcam"
"ENSMUSG00000020599","blue",512,385,316,470,327,282,733,283,391,225,271,238,471,209,558,"Rgs9"
"ENSMUSG00000020604","turquoise",119,119,103,195,152,158,315,247,210,271,231,250,223,312,248,"Arsg"
"ENSMUSG00000020609","yellow",28,40,261,55,855,8,167,18,85,16,20,30,63,36,49,"Apob"
"ENSMUSG00000020642","blue",4070,3326,2888,5124,3177,3033,6427,2170,3601,1943,1742,1786,4222,1778,3443,"Rnf144a"
"ENSMUSG00000020644","yellow",1062,1053,1621,1633,2247,1042,1706,1047,1521,1308,1076,1283,1437,1351,1754,"Id2"
"ENSMUSG00000020651","turquoise",281,265,251,221,386,276,566,414,455,331,352,545,513,426,343,"Slc26a4"
"ENSMUSG00000020658","turquoise",246,231,215,368,316,258,659,522,579,506,611,728,618,822,781,"Efr3b"
"ENSMUSG00000020679","yellow",341,337,328,490,662,302,569,266,387,312,290,374,431,329,454,"Hnf1b"
"ENSMUSG00000020681","blue",29415,24548,25961,35693,27033,23111,54393,19789,32363,20306,20342,19471,34036,18922,34779,"Ace"
"ENSMUSG00000020682","blue",377,320,304,374,290,211,583,141,258,173,187,166,314,137,254,"Mmp28"
"ENSMUSG00000020684","turquoise",44,31,53,74,62,53,135,124,131,107,117,142,142,127,135,"Rasl10b"
"ENSMUSG00000020695","turquoise",2747,2459,1935,2775,1848,1693,3970,3298,3420,2870,3189,3820,4278,3688,4808,"Mrc2"
"ENSMUSG00000020722","brown",0,1,0,0,0,93,0,2,3,3,1,3,1,7,3,"Cacng1"
"ENSMUSG00000020758","turquoise",511,500,435,627,572,483,1264,800,992,817,832,1071,1089,929,1392,"Itgb4"
"ENSMUSG00000020773","turquoise",787,632,705,821,625,583,1232,846,1274,835,935,874,1504,1238,1567,"Trim47"
"ENSMUSG00000020788","blue",6993,6820,7058,10276,8526,7397,15116,5466,7676,5791,5409,4945,9292,4887,8399,"Atp2a3"
"ENSMUSG00000020811","blue",619,541,508,696,628,495,906,274,429,367,259,310,600,329,484,"Wscd1"
"ENSMUSG00000020826","turquoise",149,163,165,333,274,231,477,439,456,459,454,676,477,593,772,"Nos2"
"ENSMUSG00000020836","blue",202,230,201,295,206,202,389,150,210,83,152,126,175,125,329,"Coro6"
"ENSMUSG00000020846","turquoise",1196,913,978,1024,834,751,1554,1211,1685,1178,1265,1257,2472,1710,2020,"Rflnb"
"ENSMUSG00000020875","turquoise",2,1,0,0,1,0,3,8,3,13,17,8,9,31,21,"Hoxb9"
"ENSMUSG00000020884","blue",62,66,62,84,70,66,143,16,42,29,42,27,67,35,77,"Asgr1"
"ENSMUSG00000020889","turquoise",192,307,501,1333,1741,916,1577,624,1060,1822,1245,1983,574,1580,3396,"Nr1d1"
"ENSMUSG00000020893","turquoise",1989,1912,1733,3003,3342,3551,5340,3474,3234,1797,3293,3896,3386,4357,4882,"Per1"
"ENSMUSG00000020901","turquoise",517,344,412,524,542,544,1086,1030,806,977,981,1087,959,1580,1321,"Pik3r5"
"ENSMUSG00000020902","blue",3127,2727,2588,3540,2749,2528,4706,1827,2748,1690,1452,1568,3449,1605,2629,"Ntn1"
"ENSMUSG00000020911","blue",4174,3281,4361,3921,4251,3726,6781,2721,4483,3844,3487,3518,5861,4261,5262,"Krt19"
"ENSMUSG00000021003","turquoise",583,517,571,672,785,609,1096,845,904,795,810,970,989,1163,1164,"Galc"
"ENSMUSG00000021037","green",2155,2054,1550,1319,1298,1213,2396,1563,2457,1193,1113,1251,3196,1707,2802,"Ahsa1"
"ENSMUSG00000021055","blue",48,62,62,157,61,94,158,30,42,38,19,20,56,18,59,"Esr2"
"ENSMUSG00000021061","brown",171,134,101,203,100,273,273,76,165,94,92,106,145,92,241,"Sptb"
"ENSMUSG00000021062","yellow",516,627,806,768,1138,511,893,590,774,540,538,686,907,789,754,"Rab15"
"ENSMUSG00000021070","turquoise",143,128,110,136,107,117,288,259,330,124,125,159,349,229,356,"Bdkrb2"
"ENSMUSG00000021091","turquoise",1466,930,1057,1119,847,1078,2145,2871,2476,2456,2423,3219,2902,3439,3283,"Serpina3n"
"ENSMUSG00000021125","yellow",69,114,286,156,336,66,163,111,152,82,141,94,135,142,125,"Arg2"
"ENSMUSG00000021186","turquoise",3237,2913,3217,3906,3447,3081,6985,5435,6110,4565,5063,5775,7031,6207,8080,"Fbln5"
"ENSMUSG00000021187","yellow",338,535,579,833,1012,435,728,554,627,545,475,674,631,722,753,"Tc2n"
"ENSMUSG00000021190","turquoise",2999,2649,2876,3449,3244,3040,5262,5299,4710,4657,4619,6253,5829,6886,6358,"Lgmn"
"ENSMUSG00000021198","turquoise",149,127,122,189,166,166,413,251,416,375,307,330,392,372,557,"Unc79"
"ENSMUSG00000021224","blue",2987,2666,2370,2854,2505,2067,4352,2255,3348,1997,1965,1894,3629,2287,3676,"Numb"
"ENSMUSG00000021242","turquoise",19938,19901,30828,25328,31654,20892,33918,26645,28350,24378,25118,28382,34994,36467,33705,"Npc2"
"ENSMUSG00000021250","red",934,897,804,2470,1255,849,2539,677,1185,2228,1805,1265,1195,882,1537,"Fos"
"ENSMUSG00000021256","turquoise",487,377,269,424,410,381,797,695,810,614,775,717,1021,891,951,"Vash1"
"ENSMUSG00000021268","yellow",316,1333,1840,1593,5007,170,635,245,796,198,300,272,248,157,555,"Meg3"
"ENSMUSG00000021270","green",16608,14908,10590,6518,7029,6567,12739,8570,18448,6011,5627,6570,24246,10045,17692,"Hsp90aa1"
"ENSMUSG00000021281","turquoise",1097,975,972,1086,1154,898,2025,1446,1426,1334,1438,1452,1944,2102,2108,"Tnfaip2"
"ENSMUSG00000021294","blue",1381,1134,807,1385,1173,816,1981,828,1541,929,986,935,1754,980,1623,"Kif26a"
"ENSMUSG00000021306","turquoise",948,675,761,853,890,826,1575,1168,1102,1093,1065,1461,1391,1691,1578,"Gpr137b"
"ENSMUSG00000021322","turquoise",13,22,18,30,25,32,63,67,61,65,53,67,43,72,89,"Aoah"
"ENSMUSG00000021356","turquoise",221,155,125,300,213,223,527,343,339,370,273,271,334,234,468,"Irf4"
"ENSMUSG00000021379","turquoise",301,243,271,400,353,403,828,460,645,475,412,534,569,502,847,"Id4"
"ENSMUSG00000021388","turquoise",418,446,382,317,328,453,739,439,794,562,450,568,795,681,927,"Aspn"
"ENSMUSG00000021390","blue",7277,6146,5411,6896,4464,5597,11158,5174,8756,4782,4636,3017,9245,5583,8277,"Ogn"
"ENSMUSG00000021411","green",4452,3578,3911,2634,2835,3093,6073,3302,4827,2019,2444,2743,5660,3901,5725,"Pxdc1"
"ENSMUSG00000021423","turquoise",151,128,133,233,169,171,376,286,254,366,249,359,314,399,383,"Ly86"
"ENSMUSG00000021451","turquoise",459,469,473,751,776,598,1269,744,558,857,738,941,789,832,934,"Sema4d"
"ENSMUSG00000021453","turquoise",363,303,454,519,427,282,583,658,617,475,590,575,849,1018,863,"Gadd45g"
"ENSMUSG00000021456","yellow",136,221,390,326,484,205,268,229,214,162,191,247,238,243,275,"Fbp2"
"ENSMUSG00000021457","turquoise",1273,1094,948,1650,1417,1340,2864,1861,1779,1934,1893,2007,2066,2503,2768,"Syk"
"ENSMUSG00000021477","turquoise",3788,3190,3851,4292,3506,3847,7614,10005,5848,7417,7063,13113,8358,11893,8693,"Ctsl"
"ENSMUSG00000021495","blue",1652,1498,1287,2061,1726,1294,3021,1004,1338,906,1225,1269,1491,1058,2310,"Fam193b"
"ENSMUSG00000021506","brown",9,4,8,8,7,141,14,17,23,9,4,16,20,8,12,"Pitx1"
"ENSMUSG00000021556","yellow",1149,1163,1823,1921,3023,1148,2044,1524,1997,1465,1430,1707,1998,1835,2025,"Golm1"
"ENSMUSG00000021559","blue",4189,3773,3294,3565,3149,2474,5474,2950,3885,2584,2943,2752,4879,3337,4206,"Dapk1"
"ENSMUSG00000021565","brown",1,3,0,2,11,38,5,6,5,0,3,3,1,4,4,"Slc6a19"
"ENSMUSG00000021573","blue",1584,1333,988,1243,1113,1274,2314,743,1865,1022,930,784,1750,922,2006,"Tppp"
"ENSMUSG00000021608","yellow",7256,8002,9794,11610,13444,7895,12124,8230,10115,8177,8935,10512,11596,12401,10599,"Lpcat1"
"ENSMUSG00000021613","turquoise",5,13,21,12,15,12,38,58,39,56,56,43,38,99,88,"Hapln1"
"ENSMUSG00000021614","turquoise",125,99,79,83,96,102,183,147,197,196,133,213,225,168,261,"Vcan"
"ENSMUSG00000021624","turquoise",140,131,70,274,180,142,318,200,168,312,219,273,205,198,215,"Cd180"
"ENSMUSG00000021665","turquoise",1044,841,915,1246,1120,1308,2249,1928,1802,1785,1655,2110,2044,2374,2558,"Hexb"
"ENSMUSG00000021730","turquoise",35,17,12,42,39,83,77,60,76,80,67,62,60,72,120,"Hcn1"
"ENSMUSG00000021732","turquoise",493,410,270,381,245,358,549,489,637,379,326,437,741,482,909,"Fgf10"
"ENSMUSG00000021750","blue",212,196,351,205,151,155,426,200,288,158,326,121,385,250,286,"Fam107a"
"ENSMUSG00000021765","blue",425,383,449,408,305,381,625,205,384,236,222,219,411,244,382,"Fst"
"ENSMUSG00000021775","turquoise",381,562,740,2209,2636,2471,4243,1915,2763,2989,2425,3108,1504,3144,5061,"Nr1d2"
"ENSMUSG00000021789","yellow",48852,55694,74899,71980,94685,49958,91825,56127,77547,60184,58617,68546,82271,79147,78276,"Sftpa1"
"ENSMUSG00000021795","yellow",8761,10329,16641,12937,19161,9265,17529,11754,13631,11731,11534,14658,16117,16552,15612,"Sftpd"
"ENSMUSG00000021798","brown",401,381,267,416,212,777,655,252,655,224,260,359,486,317,817,"Ldb3"
"ENSMUSG00000021803","turquoise",9,13,13,9,21,12,37,133,123,148,67,155,174,108,152,"Cdhr1"
"ENSMUSG00000021806","turquoise",338,415,300,359,327,326,618,837,561,553,794,826,855,1374,1062,"Nid2"
"ENSMUSG00000021876","yellow",4262,4490,5779,5670,6244,4078,7918,4060,6124,4102,4089,4613,6493,5586,7062,"Rnase4"
"ENSMUSG00000021879","turquoise",529,458,354,622,582,465,1359,529,905,713,668,772,810,628,1376,"Dnah12"
"ENSMUSG00000021886","turquoise",63,64,58,101,63,95,139,178,125,159,122,182,144,205,180,"Gpr65"
"ENSMUSG00000021904","blue",6462,5789,6139,7706,5619,5277,10920,4728,6768,3715,4019,3819,8614,4177,7410,"Sema3g"
"ENSMUSG00000021922","turquoise",840,891,1606,1528,2375,818,2472,1468,1505,1358,1311,1849,1599,2463,2122,"Itih4"
"ENSMUSG00000021939","turquoise",10142,8765,9763,10895,11075,10299,18597,22248,16645,19979,18228,29005,22739,29862,24726,"Ctsb"
"ENSMUSG00000021994","turquoise",363,324,257,454,370,382,813,623,668,694,632,854,691,794,980,"Wnt5a"
"ENSMUSG00000021996","turquoise",1094,1021,1297,1273,1217,1264,2257,1638,1623,1567,1463,1786,1981,1987,2011,"Esd"
"ENSMUSG00000021998","turquoise",6083,5161,5772,7678,7981,6161,11790,7350,7798,8298,7198,9034,9369,10464,10647,"Lcp1"
"ENSMUSG00000022018","turquoise",1329,1395,2195,1671,1983,1654,3006,1835,2153,1262,2205,1832,2391,3210,2423,"Rgcc"
"ENSMUSG00000022032","blue",258,212,214,270,173,301,380,119,237,141,150,115,234,149,247,"Scara5"
"ENSMUSG00000022037","yellow",3764,3827,5828,6402,9480,3563,6855,5205,7068,4787,3935,5833,6761,5455,7733,"Clu"
"ENSMUSG00000022074","turquoise",243,196,235,215,240,259,574,530,534,257,264,329,511,439,784,"Tnfrsf10b"
"ENSMUSG00000022094","turquoise",480,402,364,472,461,351,768,639,744,434,496,667,884,748,982,"Slc39a14"
"ENSMUSG00000022097","yellow",194941,212042,302202,260764,371588,213236,338954,180281,266127,197077,211042,236735,284790,300666,270931,"Sftpc"
"ENSMUSG00000022114","yellow",1152,1061,1284,1302,1465,1157,1922,868,1254,847,910,1157,1415,1035,1580,"Spry2"
"ENSMUSG00000022122","blue",2689,2452,2444,3692,2499,2793,5803,2374,3707,2335,2402,1815,3832,2302,3882,"Ednrb"
"ENSMUSG00000022123","turquoise",2169,2110,2414,3124,3685,2113,6223,2911,4245,3250,3077,3168,3840,3351,5640,"Scel"
"ENSMUSG00000022132","blue",435,327,386,415,280,307,689,249,344,224,247,200,457,236,443,"Cldn10"
"ENSMUSG00000022150","turquoise",1498,1373,1070,1521,1465,1225,2592,2143,2398,2101,2067,2532,2727,2848,3601,"Dab2"
"ENSMUSG00000022156","yellow",0,0,19,4,17,0,2,5,7,3,1,3,0,0,1,"Gzme"
"ENSMUSG00000022180","turquoise",242,237,310,262,235,217,452,382,376,372,439,542,403,578,500,"Slc7a8"
"ENSMUSG00000022181","turquoise",795,777,820,730,986,649,984,1093,1106,1104,1158,1523,1464,1659,1611,"C6"
"ENSMUSG00000022197","blue",10550,9223,5954,10454,8830,7815,16433,6922,10240,7537,7218,7327,12236,8298,13039,"Pdzd2"
"ENSMUSG00000022206","green",6150,3851,2954,1891,1724,2612,5391,4330,5202,1228,1324,1252,5984,1908,4799,"Npr3"
"ENSMUSG00000022218","turquoise",103,84,115,103,121,194,182,183,129,158,164,215,246,175,198,"Tgm1"
"ENSMUSG00000022220","blue",2373,2034,1798,2179,1775,1482,3202,1462,2040,1294,1308,1395,2617,1463,2663,"Adcy4"
"ENSMUSG00000022225","turquoise",54,55,64,37,31,73,150,937,628,961,915,752,708,1246,1217,"Cma1"
"ENSMUSG00000022231","turquoise",1177,1084,749,1464,1213,1193,2866,1744,2317,1835,1766,1927,1987,2018,2760,"Sema5a"
"ENSMUSG00000022237","blue",4664,3670,2472,3599,3004,2118,5566,2135,4741,2341,2412,2140,4456,2148,4310,"Ankrd33b"
"ENSMUSG00000022262","turquoise",1052,869,733,1128,1163,887,2502,1175,1943,1514,1254,1542,1847,1411,2564,"Dnah5"
"ENSMUSG00000022265","turquoise",654,605,518,762,677,851,1482,946,1117,1011,903,1043,1226,1143,1530,"Ank"
"ENSMUSG00000022297","turquoise",837,755,815,1358,1186,951,2024,1134,1447,1499,1441,1646,1679,1659,1966,"Fzd6"
"ENSMUSG00000022305","turquoise",499,371,368,498,595,420,719,864,739,815,789,1127,890,1381,1016,"Lrp12"
"ENSMUSG00000022351","turquoise",793,793,868,842,987,818,1625,1127,1225,1126,1115,1433,1878,1655,1567,"Sqle"
"ENSMUSG00000022358","turquoise",694,463,603,986,832,927,1413,891,918,1051,952,1344,923,1140,1299,"Fbxo32"
"ENSMUSG00000022371","turquoise",1468,1348,1033,1615,1411,1597,2992,1913,2742,2064,2132,2046,2501,2502,3473,"Col14a1"
"ENSMUSG00000022372","turquoise",598,494,652,771,759,683,1234,887,907,981,1186,1008,1120,1621,1186,"Sla"
"ENSMUSG00000022376","blue",551,526,359,573,514,524,927,283,380,320,276,288,511,273,417,"Adcy8"
"ENSMUSG00000022382","turquoise",74,81,55,63,87,130,138,159,182,152,147,169,205,161,235,"Wnt7b"
"ENSMUSG00000022385","turquoise",20,36,38,21,35,42,53,82,83,77,60,77,96,65,110,"Gtse1"
