"gene1","module1","X88","X89","X90","X92","X93","X94","X97","X99","X101","X103","X104","X105","X108","X109","X110","Gene.name"
"ENSMUSG00000076523","turquoise",104,87,144,105,128,56,445,902,560,466,131,585,864,596,850,"Igkv15-103"
"ENSMUSG00000076525","turquoise",6,1,5,0,2,1,29,77,81,40,48,2,2,34,50,"Igkv1-99"
"ENSMUSG00000076526","turquoise",18,18,20,12,20,50,74,52,70,68,67,139,118,200,159,"Igkv12-98"
"ENSMUSG00000076532","turquoise",14,74,96,55,49,25,287,400,196,139,137,83,359,162,332,"Igkv4-91"
"ENSMUSG00000076533","grey",62,19,13,43,21,2,63,7,87,28,204,96,466,8,41,"Igkv4-90"
"ENSMUSG00000076534","turquoise",12,30,37,34,21,51,130,58,150,98,62,18,318,102,99,"Igkv12-89"
"ENSMUSG00000076535","turquoise",5,8,23,15,13,9,10,8,90,20,54,25,33,31,57,"Igkv1-88"
"ENSMUSG00000076536","turquoise",14,20,16,6,2,11,22,33,7,250,25,22,85,19,53,"Igkv4-86"
"ENSMUSG00000076538","turquoise",33,160,33,34,30,45,173,367,470,955,63,266,493,168,530,"Igkv13-84"
"ENSMUSG00000076540","turquoise",3,14,22,19,63,25,104,156,147,79,45,37,27,75,432,"Igkv4-80"
"ENSMUSG00000076541","turquoise",23,27,1,3,18,7,100,43,17,50,19,94,645,15,21,"Igkv4-79"
"ENSMUSG00000076543","turquoise",33,67,35,51,36,63,242,294,233,770,236,89,221,159,369,"Igkv4-74"
"ENSMUSG00000076545","turquoise",53,99,175,79,64,191,814,764,549,877,219,708,1013,229,1235,"Igkv4-72"
"ENSMUSG00000076547","turquoise",26,60,30,38,42,28,93,277,200,158,47,352,733,228,559,"Igkv4-70"
"ENSMUSG00000076548","turquoise",3,3,1,0,5,3,15,8,46,19,4,13,5,0,97,"Igkv4-69"
"ENSMUSG00000076549","turquoise",20,52,16,33,26,40,104,371,91,315,25,152,474,430,389,"Igkv4-68"
"ENSMUSG00000076550","turquoise",29,35,26,34,188,113,200,205,121,158,125,48,236,94,285,"Igkv4-63"
"ENSMUSG00000076552","turquoise",14,52,46,49,29,60,69,68,150,167,81,106,116,99,353,"Igkv4-61"
"ENSMUSG00000076555","turquoise",39,85,43,29,96,183,161,1260,692,517,141,440,504,316,823,"Igkv4-57-1"
"ENSMUSG00000076556","turquoise",41,100,50,30,55,82,224,444,591,474,62,412,812,86,574,"Igkv4-57"
"ENSMUSG00000076562","turquoise",26,43,81,23,30,22,81,1147,89,282,147,55,38,88,57,"Igkv4-50"
"ENSMUSG00000076563","turquoise",51,169,147,99,135,149,667,1924,544,559,360,1229,522,961,1173,"Igkv5-48"
"ENSMUSG00000076564","turquoise",29,153,106,85,67,337,353,1442,749,982,150,243,1274,194,2287,"Igkv12-46"
"ENSMUSG00000076569","turquoise",56,343,106,77,81,214,663,696,774,327,474,686,1022,268,1670,"Igkv5-39"
"ENSMUSG00000076570","turquoise",0,7,1,3,11,3,73,10,8,85,3,17,8,43,11,"Igkv12-38"
"ENSMUSG00000076571","turquoise",1,0,21,0,7,0,8,60,4,0,12,5,0,3,148,"Igkv5-37"
"ENSMUSG00000076576","turquoise",110,75,47,45,203,61,262,431,128,370,220,126,628,94,1043,"Igkv6-32"
"ENSMUSG00000076577","turquoise",81,244,130,60,142,160,558,866,1435,244,663,261,152,358,1931,"Igkv8-30"
"ENSMUSG00000076580","turquoise",148,60,37,117,96,131,294,609,373,354,88,400,346,277,446,"Igkv8-27"
"ENSMUSG00000076583","turquoise",37,185,314,74,485,161,1207,374,545,349,4572,532,404,284,895,"Igkv8-24"
"ENSMUSG00000076586","turquoise",85,108,126,214,58,269,416,487,281,812,437,350,234,185,656,"Igkv8-21"
"ENSMUSG00000076587","turquoise",23,53,24,64,34,77,51,169,213,392,67,181,178,145,193,"Igkv6-20"
"ENSMUSG00000076589","brown",2,3,4,2,0,25,6,17,8,16,5,0,3,7,4,"Igkv8-18"
"ENSMUSG00000076591","turquoise",2,8,0,3,8,8,27,8,19,51,4,17,40,15,20,"Igkv8-16"
"ENSMUSG00000076594","turquoise",38,65,79,23,50,37,176,1375,448,529,1126,268,1268,160,299,"Igkv6-13"
"ENSMUSG00000076596","turquoise",43,60,44,68,85,54,238,432,227,503,362,112,152,302,728,"Igkv3-10"
"ENSMUSG00000076598","turquoise",49,199,116,108,130,171,899,860,721,637,188,449,334,126,858,"Igkv3-7"
"ENSMUSG00000076604","turquoise",9,16,16,25,13,17,75,90,53,84,35,62,51,26,97,"Igkj1"
"ENSMUSG00000076605","turquoise",19,54,18,36,29,34,77,139,77,84,90,107,67,72,159,"Igkj2"
"ENSMUSG00000076608","turquoise",10,33,17,27,30,34,97,96,72,79,56,76,113,48,122,"Igkj5"
"ENSMUSG00000076609","turquoise",5011,9286,6924,6215,7589,8937,27414,55436,35994,39861,27592,33747,40077,23896,68907,"Igkc"
"ENSMUSG00000076612","turquoise",250,262,132,112,292,320,2495,2284,1027,1844,970,1050,1562,1159,2053,"Ighg2c"
"ENSMUSG00000076613","turquoise",712,515,247,200,389,953,3298,5266,1520,2358,1828,1833,1805,2696,4511,"Ighg2b"
"ENSMUSG00000076614","turquoise",106,83,104,85,430,195,2089,1033,335,714,381,202,1483,456,798,"Ighg1"
"ENSMUSG00000076615","turquoise",318,106,390,109,214,437,1005,1720,363,527,214,360,790,878,950,"Ighg3"
"ENSMUSG00000076617","turquoise",1896,1300,861,2418,2628,2875,7877,2122,2812,6027,3530,5797,6496,2397,3886,"Ighm"
"ENSMUSG00000076618","turquoise",40,38,30,43,33,39,153,182,124,173,106,128,137,94,287,"Ighj4"
"ENSMUSG00000076619","turquoise",14,17,6,17,21,25,105,129,80,91,49,68,74,65,176,"Ighj3"
"ENSMUSG00000076620","turquoise",12,40,27,18,21,33,100,175,92,108,101,119,88,109,165,"Ighj2"
"ENSMUSG00000076621","turquoise",16,12,19,26,11,25,65,96,60,95,39,65,63,57,148,"Ighj1"
"ENSMUSG00000076646","turquoise",50,112,87,79,84,128,397,928,441,781,327,435,609,167,939,"Ighv2-6-8"
"ENSMUSG00000076652","grey",18,42,12,27,8,14,41,71,19,104,11,4,60,13,9,"Ighv7-3"
"ENSMUSG00000076655","turquoise",6,7,2,1,4,3,3,14,20,15,2,10,84,21,17,"Ighv4-1"
"ENSMUSG00000076665","turquoise",2,7,0,8,36,0,1,62,42,76,9,21,3,17,23,"Ighv7-1"
"ENSMUSG00000076666","turquoise",2,8,3,6,9,21,24,73,14,38,13,78,45,48,55,"Ighv14-4"
"ENSMUSG00000076670","grey",13,0,0,9,3,0,15,1,0,37,2,3,2,3,15,"Ighv3-5"
"ENSMUSG00000076672","turquoise",38,89,30,50,63,124,178,1203,364,394,134,518,246,145,770,"Ighv3-6"
"ENSMUSG00000076674","turquoise",88,19,24,23,12,17,59,165,204,169,28,111,194,41,203,"Ighv3-8"
"ENSMUSG00000076676","turquoise",3,1,3,5,4,6,24,34,5,1,30,7,34,10,3,"Ighv12-3"
"ENSMUSG00000076677","turquoise",25,65,49,29,31,65,132,144,223,344,91,212,295,213,176,"Ighv6-3"
"ENSMUSG00000076680","turquoise",2,25,21,11,17,28,55,64,120,116,33,99,52,64,77,"Ighv6-6"
"ENSMUSG00000076695","turquoise",12,25,23,13,26,17,59,261,41,95,20,158,119,73,118,"Ighv1-18"
"ENSMUSG00000076731","turquoise",49,115,54,64,55,52,603,906,456,332,139,132,444,396,735,"Ighv8-12"
"ENSMUSG00000076934","turquoise",101,247,179,229,170,173,557,1302,1386,778,645,698,1592,959,1984,"Iglv1"
"ENSMUSG00000076937","turquoise",155,95,152,205,173,225,1057,968,381,491,713,430,456,337,730,"Iglc2"
"ENSMUSG00000076939","turquoise",22,24,35,45,34,42,697,264,132,111,330,62,69,124,229,"Iglv3"
"ENSMUSG00000076940","turquoise",40,14,34,31,34,56,148,391,85,70,94,146,151,102,154,"Iglv2"
"ENSMUSG00000078144","brown",1,0,2,2,1,35,7,3,0,4,3,2,0,1,7,"Capns2"
"ENSMUSG00000078190","grey",171,124,56,121,42,60,182,130,166,70,72,72,152,124,182,"Dnm3os"
"ENSMUSG00000078202","blue",455,439,542,569,458,502,1213,569,705,393,415,504,967,405,866,"Nrarp"
"ENSMUSG00000078607","blue",1383,1191,918,1155,941,769,1704,871,1390,832,858,770,1571,1004,1585,"1810010H24Rik"
"ENSMUSG00000078763","blue",133,86,143,242,116,171,318,108,100,123,125,102,103,97,186,"Slfn1"
"ENSMUSG00000078771","turquoise",200,148,166,221,190,205,353,293,246,396,302,351,307,353,388,"Evi2a"
"ENSMUSG00000078853","blue",857,1163,965,1004,788,829,1382,851,1521,699,563,480,751,572,1042,"Igtp"
"ENSMUSG00000078866","blue",576,585,388,601,554,610,1174,457,549,487,499,370,799,498,900,"Zfp970"
"ENSMUSG00000078920","blue",850,841,722,1008,674,796,1299,712,1117,707,558,578,874,618,1080,"Ifi47"
"ENSMUSG00000078921","blue",649,749,617,629,513,553,920,640,960,559,404,337,492,389,832,"Tgtp2"
"ENSMUSG00000078925","grey",9,13,21,365,28,19,361,31,25,23,28,34,32,105,50,"D030018L15Rik"
"ENSMUSG00000078956","blue",172,183,204,300,150,135,195,137,165,65,81,108,137,102,186,"Gm14221"
"ENSMUSG00000079017","turquoise",468,167,223,257,245,368,605,397,458,407,278,357,455,458,642,"Ifi27l2a"
"ENSMUSG00000079037","turquoise",3517,3096,3887,4077,4522,3697,6195,4983,5930,5067,4702,6094,6698,6514,7001,"Prnp"
"ENSMUSG00000079105","turquoise",4758,4754,3241,5280,4108,3852,8059,6407,7111,5670,7029,4514,8228,7153,11671,"C7"
"ENSMUSG00000079108","grey",63,254,433,545,510,66,845,299,707,265,428,472,824,384,812,"Srp54b"
"ENSMUSG00000079227","turquoise",170,112,134,157,160,115,291,234,224,357,309,470,307,319,400,"Ccr5"
"ENSMUSG00000079243","grey",94,188,52,98,38,102,113,62,165,44,54,85,148,54,201,"Xirp1"
"ENSMUSG00000079278","grey",26,20,21,75,70,75,72,24,36,27,19,13,28,23,43,"Tmem233"
"ENSMUSG00000079293","turquoise",1515,1163,1535,1947,2002,1765,2851,2827,2078,3138,2742,3581,3000,5010,3259,"Clec7a"
"ENSMUSG00000079355","blue",167,135,148,315,237,201,331,63,178,158,90,79,188,71,175,"Ackr4"
"ENSMUSG00000079363","blue",3984,5345,3680,4661,3366,3828,6589,3756,6352,3153,2650,1817,3867,2338,4780,"Gbp4"
"ENSMUSG00000079445","turquoise",397,348,605,514,936,412,647,604,569,657,635,632,608,1087,713,"B3gnt7"
"ENSMUSG00000079465","turquoise",5485,4613,4278,6781,5497,4068,10896,8048,9757,6415,6638,8759,10012,8220,10263,"Col4a3"
"ENSMUSG00000079523","turquoise",5198,4234,5333,5346,4668,4345,8481,6585,6968,5971,5704,6184,9390,8184,9267,"Tmsb10"
"ENSMUSG00000079543","turquoise",46,218,43,58,134,35,133,402,282,818,379,649,250,543,482,"Igkv13-85"
"ENSMUSG00000079560","blue",206,187,138,245,197,184,373,146,165,139,140,132,206,86,201,"Hoxa3"
"ENSMUSG00000079588","brown",62,75,47,83,42,142,134,45,138,49,42,61,74,47,186,"Tmem182"
"ENSMUSG00000079620","turquoise",529,524,489,592,1048,425,1437,1097,1305,1339,1179,1442,1343,1132,2222,"Muc4"
"ENSMUSG00000079625","turquoise",5,1,3,3,5,7,10,77,18,41,48,88,38,71,34,"Tm4sf19"
"ENSMUSG00000079654","blue",210,161,180,208,124,105,328,131,148,141,125,121,221,104,130,"Prrt4"
"ENSMUSG00000079685","turquoise",56,39,30,49,66,51,93,93,109,92,95,132,124,158,154,"Ulbp1"
"ENSMUSG00000080242","turquoise",601,559,636,610,669,557,1076,962,870,901,894,1141,1132,1292,1202,"Gm15487"
"ENSMUSG00000080316","grey",399,357,281,522,484,326,790,319,396,294,438,533,356,316,734,"Spaca6"
"ENSMUSG00000080727","blue",181,178,142,194,157,132,343,95,155,70,117,103,117,69,248,"C920021L13Rik"
"ENSMUSG00000081665","turquoise",53,45,68,72,74,64,138,133,96,162,140,159,136,239,190,"Gm15922"
"ENSMUSG00000081723","turquoise",127,128,128,146,149,154,242,220,228,315,280,210,284,411,296,"Gm15931"
"ENSMUSG00000081769","blue",153,160,195,255,200,181,351,133,178,129,118,120,176,95,203,"Gm12216"
"ENSMUSG00000082292","blue",395,471,280,396,238,315,519,286,629,250,222,141,276,219,365,"Gm12250"
"ENSMUSG00000084349","grey",1301,1182,1911,1975,1759,1507,2720,1489,1686,1333,1352,1425,1979,1734,1873,"Rpl3-ps1"
"ENSMUSG00000084911","grey",208,163,84,189,238,109,401,111,226,151,177,192,196,164,346,"Gm16185"
"ENSMUSG00000085071","turquoise",188,188,143,184,123,150,310,279,383,286,282,291,417,320,413,"Gm14066"
"ENSMUSG00000085148","turquoise",397,332,445,666,542,584,1120,585,614,645,764,757,651,674,879,"Mir22hg"
"ENSMUSG00000085272","blue",212,183,203,338,150,332,441,106,229,110,78,135,101,89,368,"Sbk3"
"ENSMUSG00000085295","turquoise",7,7,8,3,12,5,8,40,10,34,37,51,19,59,31,"4930430E12Rik"
"ENSMUSG00000085338","blue",133,98,122,138,108,104,226,64,118,56,64,69,82,63,104,"2410004I01Rik"
"ENSMUSG00000085396","grey",1495,1378,1178,1950,1781,1350,3329,1199,1627,1073,1568,1645,1554,1432,2282,"Firre"
"ENSMUSG00000085582","turquoise",0,0,1,0,1,1,2,7,3,5,14,8,5,31,21,"3110099E03Rik"
"ENSMUSG00000085860","grey",19,9,0,1,0,15,26,13,13,4,11,1,20,9,38,"2410003L11Rik"
"ENSMUSG00000086040","turquoise",597,575,580,723,529,562,1322,922,1044,736,966,1106,954,1082,1348,"Wipf3"
"ENSMUSG00000086196","turquoise",7,3,4,3,8,4,7,24,5,23,24,34,15,36,18,"Gm13571"
"ENSMUSG00000086324","grey",95,25,40,55,39,43,80,51,65,48,41,38,254,101,68,"Gm15564"
"ENSMUSG00000086390","blue",536,401,450,382,446,328,778,393,450,211,362,371,502,359,629,"1810019D21Rik"
"ENSMUSG00000086503","turquoise",10169,8632,6155,13979,13866,8459,20246,9648,14388,12333,12621,13311,12834,13269,20502,"Xist"
"ENSMUSG00000086564","blue",85,67,108,122,91,111,248,33,88,74,69,45,106,74,128,"Cd101"
"ENSMUSG00000086584","turquoise",0,1,1,4,0,2,6,9,2,8,21,16,5,31,32,"Gm12002"
"ENSMUSG00000086868","blue",390,293,230,466,374,272,819,190,309,213,302,226,249,179,388,"Gm15883"
"ENSMUSG00000087006","blue",741,642,617,780,433,427,799,623,602,436,463,515,1187,491,657,"Gm13889"
"ENSMUSG00000087516","blue",240,273,215,299,219,238,607,186,258,155,220,187,256,131,303,"Tbx3os1"
"ENSMUSG00000087582","turquoise",0,2,0,0,0,0,0,123,0,3,0,0,0,1,0,"Ighv6-7"
"ENSMUSG00000087642","turquoise",0,0,3,0,1,0,14,13,18,10,14,4,1,3,41,"Ighe"
"ENSMUSG00000089809","grey",1055,863,843,810,978,1264,2225,1484,1586,504,661,1081,1813,1556,1894,"Rasgef1b"
"ENSMUSG00000089942","turquoise",36,29,28,34,55,30,74,76,66,82,82,82,98,113,92,"Pira2"
"ENSMUSG00000090066","brown",32,41,22,47,21,209,51,33,58,27,27,38,37,17,58,"1110002E22Rik"
"ENSMUSG00000090086","blue",296,259,192,316,316,209,514,188,211,159,230,222,218,180,337,"AI480526"
"ENSMUSG00000090124","turquoise",121,83,118,144,147,141,209,253,201,241,223,309,228,395,232,"Ugt1a7c"
"ENSMUSG00000090176","turquoise",0,2,7,1,3,5,2,9,2,12,8,34,2,25,13,"Cd200r2"
"ENSMUSG00000090314","brown",0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,"2310050C09Rik"
"ENSMUSG00000090356","brown",0,0,0,0,0,79,1,0,0,0,0,0,1,0,0,"Teddm3"
"ENSMUSG00000090509","blue",219,213,271,234,245,229,340,106,195,148,151,120,243,213,220,"Sfta2"
"ENSMUSG00000090665","blue",46,34,101,70,49,61,124,32,52,36,38,24,60,21,56,"Gad1-ps"
"ENSMUSG00000090698","turquoise",62,90,101,173,149,231,335,431,199,212,343,752,343,663,503,"Apold1"
"ENSMUSG00000090958","blue",1454,1313,1230,1364,1226,1236,2252,960,1261,813,797,1161,1783,1084,1842,"Lrrc32"
"ENSMUSG00000091345","turquoise",91,68,83,115,64,63,200,100,172,119,155,130,190,134,320,"Col6a5"
"ENSMUSG00000091523","turquoise",600,505,619,657,669,559,1637,1358,1426,1170,976,1193,2126,1058,1690,"AU040972"
"ENSMUSG00000091562","grey",470,415,138,520,433,339,781,354,601,374,391,371,593,411,627,"Crybg3"
"ENSMUSG00000091575","grey",77,83,66,177,170,111,288,105,93,131,159,167,110,114,170,"2010016I18Rik"
"ENSMUSG00000091694","blue",55,227,41,101,51,54,194,7,76,26,9,7,14,13,45,"Apol11b"
"ENSMUSG00000091898","grey",341,380,334,416,265,374,672,280,637,208,227,322,503,266,849,"Tnnc1"
"ENSMUSG00000091956","blue",61,49,67,118,89,35,121,36,62,53,39,50,39,21,76,"C2cd4b"
"ENSMUSG00000092035","blue",153,126,83,106,148,76,138,64,141,61,60,32,101,50,112,"Peg10"
"ENSMUSG00000092274","blue",26219,25398,22717,29078,30112,18285,52803,16213,22163,18567,28465,27799,25200,21097,41350,"Neat1"
"ENSMUSG00000092341","grey",10341,7320,11098,13240,11359,7898,17971,5992,15829,8733,9206,11193,12772,10282,17209,"Malat1"
"ENSMUSG00000092586","brown",14,7,10,8,7,106,19,10,15,16,16,8,18,11,15,"Ly6g6c"
"ENSMUSG00000093674","grey",5230,4234,6497,6204,6370,4917,10489,5574,6608,4071,5474,5374,7709,6622,7481,"Rpl41"
"ENSMUSG00000093838","turquoise",5,33,4,20,20,18,51,67,121,102,41,54,36,102,116,"Ighv3-1"
"ENSMUSG00000093861","turquoise",243,398,336,218,208,275,1471,1879,1085,1501,1088,781,1114,604,2217,"Igkv1-110"
"ENSMUSG00000093894","turquoise",4,26,8,15,26,20,112,103,40,66,35,76,138,65,176,"Ighv1-53"
"ENSMUSG00000093906","turquoise",0,2,2,4,0,1,5,29,12,2,4,0,43,8,3,"Igkv9-129"
"ENSMUSG00000093930","turquoise",2488,2315,2690,2557,2667,2334,4320,3005,3632,2724,2823,3823,4903,4143,4259,"Hmgcs1"
"ENSMUSG00000093955","turquoise",11,25,27,8,21,42,45,452,61,204,39,194,143,58,136,"Ighv1-34"
"ENSMUSG00000094006","turquoise",49,122,69,98,71,140,554,708,552,844,197,640,348,311,676,"Igkv4-59"
"ENSMUSG00000094075","turquoise",92,77,22,44,34,43,197,573,546,403,218,253,147,291,609,"Ighv1-80"
"ENSMUSG00000094088","turquoise",6,19,11,14,15,18,94,93,31,44,40,97,99,36,134,"Ighv1-64"
"ENSMUSG00000094094","turquoise",3,8,12,4,6,5,29,43,17,20,18,40,148,10,24,"Igkv5-45"
"ENSMUSG00000094114","turquoise",72,107,169,96,65,69,214,116,217,78,108,174,220,139,293,NA
"ENSMUSG00000094117","turquoise",71,140,210,240,220,165,1063,766,1168,1348,250,525,1149,285,1161,"Igkv3-12"
"ENSMUSG00000094124","turquoise",8,14,11,8,19,7,53,72,16,41,54,37,54,41,116,"Ighv1-74"
"ENSMUSG00000094134","turquoise",11,13,17,6,20,27,39,76,102,69,42,20,127,28,323,"Ighv5-15"
"ENSMUSG00000094164","turquoise",25,45,10,25,16,39,169,276,127,144,66,90,69,63,210,"Ighv2-3"
"ENSMUSG00000094262","turquoise",0,3,9,0,0,0,13,4,1,2,265,25,5,1,256,"Igkv4-62"
"ENSMUSG00000094322","turquoise",5,6,4,1,4,7,9,32,106,18,10,25,35,62,97,"Ighv9-4"
"ENSMUSG00000094335","turquoise",147,203,197,103,149,256,899,1367,963,1806,804,396,1280,947,1535,"Igkv1-117"
"ENSMUSG00000094345","turquoise",58,24,37,40,15,85,82,114,85,58,116,66,45,14,152,"Igkv14-126"
"ENSMUSG00000094356","turquoise",23,67,24,30,173,41,376,341,270,255,223,140,243,203,781,"Igkv8-28"
"ENSMUSG00000094420","turquoise",89,290,166,152,182,244,592,1690,674,1185,539,1021,870,486,2547,"Igkv10-96"
"ENSMUSG00000094433","turquoise",108,118,107,144,242,310,342,1716,979,744,513,848,1936,670,1596,"Igkv5-43"
"ENSMUSG00000094491","turquoise",14,11,18,2,28,2,37,52,215,215,36,46,66,83,121,"Igkv1-133"
"ENSMUSG00000094502","turquoise",4,6,5,11,7,9,53,109,35,42,22,12,57,21,89,"Ighv1-69"
"ENSMUSG00000094509","turquoise",2,9,0,7,5,11,29,115,22,17,16,63,40,23,66,"Ighv14-1"
"ENSMUSG00000094546","turquoise",13,27,18,15,29,17,110,233,67,101,29,134,177,87,172,"Ighv1-26"
"ENSMUSG00000094561","turquoise",6,22,15,8,18,32,53,227,64,123,26,179,106,35,238,"Ighv1-22"
"ENSMUSG00000094689","turquoise",22,8,41,19,11,5,91,162,60,156,67,34,41,167,375,"Ighv1-81"
"ENSMUSG00000094694","turquoise",6,19,12,6,15,34,77,60,301,195,18,78,178,83,283,"Ighv1-9"
"ENSMUSG00000094787","turquoise",15,67,34,28,22,30,122,282,80,199,52,117,133,120,208,"Ighv1-54"
"ENSMUSG00000094797","turquoise",348,319,389,237,135,238,963,1476,1737,1286,1778,1271,931,709,3222,"Igkv6-15"
"ENSMUSG00000094872","turquoise",30,77,49,43,48,105,275,375,255,319,139,333,651,143,310,"Igkv9-120"
"ENSMUSG00000094930","turquoise",51,263,139,94,96,127,613,684,423,647,349,268,250,487,859,"Igkv6-25"
"ENSMUSG00000094951","turquoise",60,140,107,121,118,129,493,642,673,777,791,391,818,374,1011,"Ighv5-6"
"ENSMUSG00000094993","turquoise",0,1,1,7,3,0,3,69,0,8,1,114,4,6,40,"Igkv4-51"
"ENSMUSG00000095007","turquoise",38,144,103,32,56,71,481,472,519,437,61,232,477,222,429,"Igkv12-41"
"ENSMUSG00000095041","turquoise",3459,2850,2479,3257,3976,2827,6800,3196,4385,3398,4477,4506,5367,4081,7448,"AC149090.1"
"ENSMUSG00000095079","turquoise",6660,17242,12877,10018,12158,14014,41688,100544,63655,63604,50469,64094,64141,40712,125152,"Igha"
"ENSMUSG00000095127","turquoise",27,48,14,13,20,18,93,290,255,157,88,143,85,134,353,"Ighv1-82"
"ENSMUSG00000095170","turquoise",23,83,26,41,52,31,309,145,212,772,292,644,180,104,223,"Ighv8-11"
"ENSMUSG00000095200","turquoise",16,33,24,27,27,46,37,219,111,130,162,417,132,47,240,"Ighv1-7"
"ENSMUSG00000095204","turquoise",5,14,6,3,6,5,20,44,28,44,6,24,41,33,49,"Ighv1-52"
"ENSMUSG00000095210","turquoise",87,180,120,147,163,130,566,805,859,633,990,443,1163,357,1045,"Ighv5-9-1"
"ENSMUSG00000095280","turquoise",1,0,1,1,0,0,3,7,13,8,18,11,7,3,32,"Gm21738"
"ENSMUSG00000095285","turquoise",36,61,59,57,71,92,296,401,320,363,572,192,359,257,502,"Ighv5-9"
"ENSMUSG00000095335","turquoise",78,154,137,120,122,362,457,878,1316,1085,397,436,637,338,1272,"Igkv3-5"
"ENSMUSG00000095338","turquoise",1,0,0,3,0,1,0,43,11,1,0,1,0,0,10,"Igkv3-9"
"ENSMUSG00000095351","turquoise",92,204,44,103,125,128,405,632,235,306,115,157,512,386,1126,"Igkv3-2"
"ENSMUSG00000095429","turquoise",157,287,240,197,226,261,968,1296,1160,1411,1981,821,1295,661,2389,"Ighv5-12"
"ENSMUSG00000095442","turquoise",16,22,15,12,28,40,51,229,115,150,145,469,181,50,235,"Ighv1-4"
"ENSMUSG00000095497","turquoise",139,22,5,4,2,29,15,718,70,25,102,22,13,280,32,"Igkv1-122"
"ENSMUSG00000095519","turquoise",18,30,11,22,29,35,112,87,103,153,62,161,130,181,246,"Ighv1-66"
"ENSMUSG00000095571","turquoise",37,39,40,20,58,40,98,204,275,197,74,50,323,65,727,"Ighv5-17"
"ENSMUSG00000095583","turquoise",22,42,22,57,39,34,162,246,120,93,95,149,110,153,415,"Ighv14-2"
"ENSMUSG00000095589","turquoise",5,33,8,8,5,7,37,47,39,41,15,23,47,36,57,"Ighv1-55"
"ENSMUSG00000095612","turquoise",113,202,208,174,201,203,768,1170,742,913,660,564,814,571,1607,"Ighv5-4"
"ENSMUSG00000095630","turquoise",241,134,190,79,101,122,362,956,464,926,411,769,662,576,1318,"Igkv6-23"
"ENSMUSG00000095633","turquoise",58,22,20,35,42,5,100,38,139,326,100,65,11,9,281,"Igkv4-58"
"ENSMUSG00000095642","turquoise",28,75,30,67,84,58,324,333,148,196,101,189,237,374,622,"Ighv14-3"
"ENSMUSG00000095682","turquoise",11,27,25,10,16,24,46,131,27,161,51,92,29,20,97,"Igkv3-1"
"ENSMUSG00000095700","turquoise",16,26,18,11,8,7,20,105,24,125,45,40,119,16,35,"Ighv10-3"
"ENSMUSG00000095753","turquoise",49,104,34,30,51,33,203,549,138,267,66,209,405,320,614,"Igkv4-53"
"ENSMUSG00000095771","turquoise",57,76,96,78,130,48,278,544,610,442,338,608,594,270,684,"Igkv14-111"
"ENSMUSG00000095794","turquoise",286,415,276,357,309,521,1219,2262,1064,1140,1157,4404,1106,898,3439,"Igkv6-17"
"ENSMUSG00000095863","turquoise",1,5,10,11,4,28,12,79,32,48,14,10,63,11,146,"Ighv1-67"
"ENSMUSG00000095866","turquoise",5,8,4,2,3,6,28,43,64,35,12,16,26,10,23,"Ighv2-4"
"ENSMUSG00000095870","brown",0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,"Lce1k"
"ENSMUSG00000095889","turquoise",1,5,2,8,1,6,12,45,53,91,20,17,106,106,69,"Ighv1-58"
"ENSMUSG00000095923","turquoise",2,9,14,3,1,0,81,88,131,55,10,103,13,38,166,"Ighv1-37"
"ENSMUSG00000095981","turquoise",32,26,22,13,8,10,35,95,27,121,56,47,112,21,63,"Ighv10-1"
"ENSMUSG00000096001","brown",1,2,1,0,0,36,1,0,4,1,3,4,4,0,6,"2610528A11Rik"
"ENSMUSG00000096074","turquoise",4,15,9,4,22,34,36,98,54,61,29,31,83,12,137,"Ighv1-72"
"ENSMUSG00000096107","blue",25,19,13,43,18,29,59,4,18,8,4,5,17,1,8,"Gm16505"
"ENSMUSG00000096108","grey",8,5,0,7,3,38,16,22,10,9,1,44,26,5,5,"Ighv11-2"
"ENSMUSG00000096150","turquoise",0,3,3,3,2,6,20,21,19,20,36,17,30,12,21,"Ighv1-85"
"ENSMUSG00000096210","grey",2116,1875,2645,3756,3001,2853,4976,1903,2727,3162,2737,3017,3190,2787,3877,"H1f0"
"ENSMUSG00000096326","turquoise",15,18,27,18,32,10,39,250,51,45,162,75,27,35,130,"Ighv1-78"
"ENSMUSG00000096336","turquoise",83,151,182,123,125,93,272,1568,957,710,337,1375,724,173,1678,"Igkv1-135"
"ENSMUSG00000096410","turquoise",0,0,0,0,8,2,43,18,3,11,4,9,8,2,12,"Ighv1-19"
"ENSMUSG00000096422","turquoise",73,355,112,170,84,195,1226,1245,985,1485,511,724,654,971,2339,"Igkv12-44"
